sofifa_id,short_name
200315,Cristian Tello
200309,T. Darikwa
200302,G. Shinnie
200298,J. Rivierez
200292,J. Lowe
200286,K. Mellor
200278,S. García
200275,Y. Mokhtar
200271,Salomão
200263,D. Cawley
200260,S. Berghuis
200256,T. Leugers
200253,J. Lindberg
200236,G. Bunoza
200235,M. te Vrede
200228,Bruno
200223,A. Maher
200215,S. Rode
200212,M. Esser
200210,A. Sarcevic
200209,N. Larsen
200206,Alan Patrick
200197,N. Blandi
200159,S. Ortega
200155,H. Vanaken
200145,Casemiro
200138,M. Hector
200134,R. Benson
200113,F. Jozefzoon
200112,L. Ebecilio
200111,R. van Rhijn
200110,M. Bizot
200108,N. Boilesen
200107,R. Bonevacia
200106,A. Özbiliz
200105,J. Kappelhof
200104,H. Son
200094,M. Ozdoev
200086,M. Jankowski
200067,Z. Diallo
200061,A. Tutte
200059,C. Coosemans
200058,T. Christiansen
200054,Pedro Obiang
199987,J. Cillessen
199986,Arbilla
199982,J. Van Damme
199977,Vicente Gómez
199964,M. Pérez
199960,J. Paterson
199952,E. Çolak
199940,J. Cuevas
199917,J. Forster-Caskey
199916,T. Eastman
199915,L. Dunk
199914,Allan
199912,S. Kittel
199909,P. Pervan
199908,F. Brown Forbes
199904,J. Joronen
199897,N. Höfler
199895,L. Lacroix
199892,Joaquim Adão
199891,C. Routis
199890,N. Lavanchy
199881,M. Königs
199867,Milton Raphael
199861,W. Sobota
199860,L. Gikiewicz
199852,N. Jørgensen
199845,F. Acerbi
199833,L. Unnerstall
199832,S. Neumann
199830,S. Galindo
199829,Timor
199827,P. Hernández
199823,Campaña
199815,S. Mantom
199813,G. Trauner
199812,R. Allsop
199809,T. Sušić
199801,F. Burmeister
199800,Z. Bergdich
199792,A. Christiansen
199789,M. Yumlu
199787,T. Öztürk
199781,R. Métanire
199779,A. Hoffmann
199776,L. Caldirola
199774,J. Bertilsson
199772,S. Yılmaz
199770,M. Maak
199769,M. Potzmann
199767,M. van Ginkel
199763,B. Bereszyński
199762,K. Drygas
199761,M. Kamiński
199754,C. Dikamona
199750,R. Hassan
199748,J. Knudsen
199747,J. Lauridsen
199746,J. Bøge
199745,E. Sviatchenko
199741,C. Quaner
199737,Wilson Eduardo
199730,D. Moldovan
199729,D. Royer
199726,M. Torsiglieri
199721,M. Gorgelin
199715,Vitolo
199700,Aridai
199692,H. Mier
199689,A. Sepúlveda
199686,G. Saunders
199683,K. Çörekçi
199674,Jorge Teixeira
199669,L. González Pirez
199668,S. Gallucci
199667,R. Funes Mori
199665,J. Cools
199663,Renato Neto
199652,D. Praet
199651,Fernando Canesín
199641,M. Sels
199636,M. Guezoui
199633,M. Lowton
199627,H. Pell
199626,André André
199620,S. Payne
199611,M. Jurdík
199602,J. Guidetti
199601,M. Çağıran
199584,M. Kieftenbeld
199580,C. Goldson
199577,Sergi Gómez
199576,Oriol Romeu
199575,Jordi Masip
199574,A. Letellier
199572,C. Deac
199570,J. Sánchez
199569,E. Torres
199568,K. Lamprou
199564,Sergi Roberto
199563,B. Balaj
199562,Ilie Sánchez
199561,Nolito
199559,R. Inglese
199556,M. Verratti
199550,B. Martins Indi
199537,J. Cuffaut
199535,M. Novak
199517,Claiton
199516,R. Holmes
199511,W. Lautoa
199510,N. Proschwitz
199508,D. Cvetinović
199504,T. Xhaka
199503,G. Xhaka
199498,G. Massey
199493,Diego Mariño
199491,Fran García
199490,Joselu
199486,A. Latifu
199482,A. Lopes
199477,R. Padovani
199475,W. Evseev
199470,M. Meilinger
199467,E. Sağlik
199452,E. Borelli
199451,W. Ben Yedder
199440,M. Gollner
199439,M. Gregoritsch
199434,D. Tadić
199422,J. Clasie
199419,Y. Court
199417,H. Tekin
199416,Ibai Gómez
199413,T. Kempe
199412,Sebá
199410,I. Yagan
199409,Deivid
199407,D. Post
199393,N. Pallois
199392,M. Aguirregaray
199387,P. Chavarría
199386,B. Linssen
199384,F. Koch
199383,T. Klose
199369,D. Escalante
199354,Lucas Pérez
199353,M. Rzatkowski
199352,S. Çinaz
199351,M. Wunderlich
199347,T. Beermann
199339,M. Riemann
199323,J. Zelený
199321,T. Holý
199313,A. Bamba
199307,A. Höller
199305,M. Wittek
199304,Danilo
199301,Hwang Il Soo
199289,V. Créhin
199288,A. Losilla
199286,B. Dja Djédjé
199284,D. Hediger
199283,E. Lenjani
199282,A. Abrashi
199277,M. Jonckheere
199274,I. Nestorovski
199266,Ji Dong Won
199259,Kim Da Sol
199254,João Pedro
199247,Álex Fernández
199245,G. Allison
199244,L. Hejda
199238,Yun Young Sun
199236,Hong Chul
199235,Jo Jae Cheol
199231,Kim Tae Hwan
199218,B. Hamill
199206,D. Vida
199197,P. Salomon
199195,J. Delaplace
199191,D. Appiah
199189,R. Barkley
199186,F. Bertoglio
199183,Kim Bo Kyung
199174,A. Caracciolo
199173,M. Crimi
199170,B. Dabo
199169,K. Mokotjo
199165,Yang Jun A
199159,L. Brattan
199158,Sergio Álvarez
199157,Luna
199152,D. Lekić
199151,J. Iturbe
199146,A. Halliday
199142,K. Qaka
199139,S. Folan
199137,Vicente
199131,A. Tinnerholm
199130,G. Jansson
199121,H. Radetinac
199118,V. Prodell
199110,L. Muriel
199103,A. Domínguez
199101,Raúl Lizoain
199088,Wang Gang
199074,L. Traoré
199069,V. Aboubakar
199060,G. Tzavellas
199053,R. Bocalon
199051,Yohan Tavares
199049,R. Magyar
199047,D. Corcoran
199046,K. Dawson
199042,C. Aránguiz
199027,J. Robinson
199021,K. Ward
199014,D. McMillan
199010,A. Boyle
199007,M. McGinley
199005,M. Ryan
199002,M. Amini
199000,T. Sainsbury
198970,J. Mensah
198953,S. Benedetti
198952,S. Suciu
198951,C. Bakambu
198950,Pablo Sarabia
198949,K. Malcuit
198946,D. D'Ambrosio
198927,T. Miller
198914,J. Hochscheidt
198908,I. Cofie
198904,G. Hanley
198903,R. Aya
198900,U. Ćosić
198899,João Pereira
198891,C. Clifford
198868,N. Isimat-Mirin
198861,N. Mendy
198857,S. Romagnoli
198856,C. Avevor
198843,Aday Benítez
198840,Abraham
198836,V. Pajot
198825,M. Cullen
198817,R. Amalfitano
198811,F. Jensen
198810,B. Wright
198785,N. Çiftçi
198784,A. Oxlade-Chamberlain
198783,J. Toledo
198776,J. Williams
198760,S. Taïder
198751,J. Madueña
198749,J. Corona
198740,A. Acosta
198731,E. Rashani
198719,N. Redmond
198717,W. Zaha
198715,Sergio León
198710,J. Rodríguez
198706,Luis Alberto
198705,A. Najar
198702,K. Barmen
198701,S. Pettinari
198692,D. Parrett
198690,R. Torres
198689,K. Marsh-Brown
198688,F. Pogba
198687,S. Ciss
198683,M. Gabbiadini
198658,F. Midtsjø
198657,J. Svensson
198655,C. Missilou
198654,A. Kolomeytsev
198642,D. Ulvestad
198641,K. Zohore
198640,Z. Labyad
198632,J. Zárate
198631,Rodri
198630,Álvaro Arroyo
198625,S. Bain
198624,J. Shaughnessy
198622,H. Hansson
198617,D. Drexler
198614,Raúl Navas
198611,N. Đurđić
198604,J. Nilsen
198601,L. Mendoza
198599,M. Linnes
198589,G. Garza
198581,O. Murillo
198579,Tano Bonnin
198560,Carlos Ruiz
198554,A. Ujah
198543,A. Greene
198538,B. Paulsen
198534,M. Rømer
198519,C. Aasbak
198517,X. Kouassi
198513,Cláudio Ramos
198511,Mika
198504,J. Drmić
198490,A. Faltsetas
198489,J. McClean
198487,L. Mijaljevic
198479,P. Arajuuri
198474,Guitián
198451,Dani Rodríguez
198437,T. Bradshaw
198436,M. Hvilsom
198429,S. Tecl
198428,J. Zoua
198426,G. Castellani
198420,M. Waris
198394,A. Kačaniklić
198386,S. Dubarbier
198379,G. Thorne
198377,L. Palmer
198373,S. Robinson
198368,Tomás Pina
198355,S. Clark
198352,S. Bell
198350,D. Bentley
198348,M. Autret
198347,F. Jara
198335,B. Oviedo
198331,M. Vydra
198330,I. Franjić
198329,Rodrigo
198326,H. Nilsson
198322,Aguilera
198288,S. Beitashour
198285,L. Nicholls
198269,J. Jervis
198261,T. Ream
198257,S. Sinovic
198253,S. Arnold
198252,C. Clay
198250,Z. Korcsmár
198240,Raul García
198235,J. Taylor
198230,Germán
198223,R. Maiello
198220,M. Bourabia
198219,L. Insigne
198213,Leandro Damião
198200,B. Stambouli
198198,Jordi Amat
198195,P. Slišković
198190,G. Cunningham
198178,A. Calisir
198176,S. de Vrij
198175,L. Castaignos
198171,Serginho
198162,F. Mveng
198156,L. Marín
198155,D. Achucarro
198153,J. Taylor
198150,Guerrero
198147,M. van der Maarel
198145,S. Araujo
198143,Samu Sáiz
198141,Bartra
198140,R. Funes Mori
198138,R. Rojas
198136,A. Ragusa
198135,D. Lachman
198133,L. Bacuna
198131,G. Grozav
198129,C. Ortíz
198128,Caio
198118,J. Guilavogui
198113,M. Höger
198104,D. Stahl
198103,J. Leist
198100,E. Biancucchi
198077,P. Herrmann
198076,A. Abdennour
198073,A. Martin
198071,G. Williams
198067,F. Moubandje
198062,Pichu Atienza
198046,D. Dąbrowski
198039,M. Gillespie
198033,Alex
198032,D. Burn
198031,Sérgio Oliveira
198024,Y. de Lanlay
198023,Ximo Navarro
198019,P. Testroet
198017,M. Pereira
198011,T. Eaves
198009,M. Perin
198007,E. Alexander
198006,J. Toornstra
198000,J. Morrow
197996,E. Larsson
197990,G. Francomb
197983,M. Lorentzson
197981,S. Makienok
197975,S. Morsy
197974,A. Dawson
197973,O. González
197971,D. Alibec
197966,J. Lacerda
197965,Pizzi
197954,G. Åsen
197953,E. O'Kane
197952,W. Łuczak
197948,F. Lejeune
197945,R. Bowman
197937,P. Djilobodji
197932,K. Appiah
197930,J. Parker
197928,J. Bond
197926,L. Crisetig
197925,A. Stevanović
197907,M. Sansores
197904,M. Cestor
197900,P. Kasami
197896,A. Straith
197893,I. Paurević
197891,Juanmi
197890,Arribas
197883,P. Cowan-Hall
197860,Ivo Pinto
197853,S. Aurier
197851,A. Hayashi
197838,Juninho
197837,D. Boyata
197831,J. Davidson
197813,J. Martin
197781,Isco
197777,J. Sala
197774,C. McAleny
197770,G. Bruna
197756,J. Ayew
197716,T. Bunbury
197715,C. Bone
197689,A. Seculin
197688,Gabriel Silva
197681,G. Imbula
197655,S. Coates
197641,B. Leroy
197597,F. Musaev
197592,M. Salem
197527,P. Dimitriadis
197511,H. Al Raheb
197496,Y. Al Mosailem
197480,I. Saadi
197445,D. Alaba
197439,F. Wiedwald
197422,H. Mizumoto
197416,Kim Keun Hoan
197402,Anselmo
197391,L. Vilsvik
197376,C. Fandrich
197300,A. El Said
197242,G. Krychowiak
197238,I. Baldé
197233,A. Diallo
197231,K. Babacar
197226,S. Bertram
197225,N. Lodeiro
197170,K. Harris
197166,J. Agudelo
197148,M. Piossek
197083,D. Caligiuri
197061,J. Matip
197031,M. Ducksch
197008,M. Fayez
196991,C. Diandy
196983,A. Falch
196981,A. Bassoli
196978,C. Wilson
196976,N. Cameron
196972,L. Sætra
196953,A. Nsiala
196952,J. Bidwell
196948,B. García
196942,Iñigo Pérez
196935,Ignasi Miquel
196934,O. Özyakup
196932,Y. Sanogo
196930,M. Bejarano
196916,M. Pack
196910,G. Álvarez
196907,D. Russo
196899,Héldon
196889,S. Verdi
196885,C. Lampe
196801,Mexer
196688,A. Corzo
196615,U. Bangura
196434,J. Ballón
196432,E. Pérez
196353,C. Hussey
196339,M. Titsch Rivero
196318,S. Gürler
196316,B. Maubleu
196151,S. Motta
196150,T. Gutiérrez
196147,G. Moreno
196145,Y. Anchico
196144,J. Martínez
196143,D. Pabón
196073,E. Paredes
196072,R. Millar
196070,H. Martínez
196069,J. Fuenzalida
195912,Suk Hyun Jun
195864,P. Pogba
195859,D. Ings
195834,A. Mathlouthi
195722,R. Cereceda
195698,C. Doukouré
195671,C. Austin
195668,Joel Robles
195586,A. Finnbogason
195481,J. Proctor
195480,C. McLaughlin
195479,J. Tavernier
195427,J. Stockley
195396,L. Tankulic
195371,L. Owona
195365,K. Kampl
195363,J. Bruma
195361,Javi López
195357,F. Farnolle
195356,M. Delač
195355,D. McCauley
195313,M. Peybernès
195286,J. Edmundsson
195272,M. Faraoni
195262,A. Grimaldi
195258,L. Schmitz
195256,A. Turan
195202,T. Cairney
195126,J. Marquis
195124,D. Amoo
195096,Fransérgio
195093,Willian José
195088,M. Ninković
195086,D. Lovren
195065,G. Hairemans
195038,F. Kainz
195037,D. Batth
195036,S. Winnall
195033,M. Leckie
195020,D. Davis
195013,J. Dunleavy
194999,G. Wylde
194996,Borja Bastón
194991,D. Di Quinzio
194979,Tiago Pinto
194964,N. Mendez-Laing
194958,A. Mooy
194957,P. Jones
194956,Edgar Costa
194947,J. Vuković
194945,R. Varga
194937,T. Parkes
194934,Dani Jiménez
194932,A. Townsend
194925,L. Moult
194924,Toribio
194911,Adrián
194907,K. Kanak
194904,B. Hamid
194894,F. Rossi
194885,C. Erbes
194879,Sergi Enrich
194851,F. Mazzeo
194846,F. Hanin
194845,W. Khazri
194806,C. Dawson
194795,G. Jara
194794,A. Yarmolenko
194792,L. Hyam
194791,R. Murray
194790,H. Davis
194785,T. Flanagan
194784,M. Ivanov
194783,N. Giannetti
194781,Renan Ribeiro
194765,A. Griezmann
194761,Borja García
194759,O. Beckles
194753,L. Marrone
194730,Juan Carlos
194728,I. Belfodil
194727,D. Contento
194726,J. Ahlmann
194718,A. Baby
194717,R. Grange
194714,M. Karlsen
194679,M. Halstead
194678,A. Eastham
194669,M. Ritzmaier
194665,S. Ilsanker
194644,Montoya
194569,C. Sloth
194431,M. Kirkeskov
194404,Neto
194372,E. Taşkıran
194365,S. Okazaki
194363,N. Yamada
194361,T. Makino
194359,Y. Nagatomo
194349,J. Tinhan
194334,Daniel Ayala
194333,R. Gikiewicz
194329,Javi Ros
194319,D. Ward
194272,A. Shafi
194248,Ryang Yong Gi
194229,Hugo Mallo
194222,Laguardia
194209,Y. El Arabi
194203,N. Tomović
194201,P. Jansson
194198,J. Delle
194196,F. Diagne
194174,Keko
194163,J. Raitala
194150,S. Moore
194149,F. Ulvestad
194148,M. O'Brien
194146,K. Long
194138,A. Gray
194135,Leonardo
194132,G. Tulli
194122,W. Grigg
194092,A. Uludağ
194091,M. Jacobs
194089,C. Moritz
194086,D. Lévêque
194082,Flavio Paixão
194079,A. Potuk
194077,V. Sarı
194076,Airam
194063,J. Greguš
194053,L. Sobiech
194050,M. Grün
194035,N. Miatke
194024,A. Soiledis
194022,André Almeida
194020,Pelé
194018,J. Collins
194017,A. Weimann
194015,J. Börner
194003,A. Niewulis
193983,A. Delort
193980,Thierry Moutinho
193975,A. Marino
193974,M. Ciofani
193961,R. Kelić
193958,L. Brown
193957,C. Montano
193945,N. Uysal
193943,J. Cook
193942,J. Colback
193939,B. Kee
193937,D. Jablonský
193932,R. Lambe
193910,A. Forshaw
193909,Escassi
193900,J. Hunt
193897,J. Ananidze
193891,Borja Viguera
193887,H. Pérez
193886,D. Didavi
193884,S. Clucas
193881,F. Đuričić
193875,J. Hingert
193870,Pedro Trigueira
193864,Bruno Monteiro
193860,T. Schick
193851,D. Blacha
193850,M. Calderoni
193849,C. Hourihane
193847,Osmar
193844,Portillo
193839,Rômulo
193798,J. Mason
193796,Isma López
193794,Villalibre
193786,F. Bardi
193781,S. Russo
193780,I. Hajrović
193772,A. Kovácsik
193771,A. Wildig
193757,Edu Ramos
193747,Koke
193746,T. Çamdal
193740,L. Ridehalgh
193738,Y. Belhanda
193735,Juan Dominguez
193728,D. Wotherspoon
193716,D. Wilson
193706,D. Dumić
193701,J. Norwood
193698,O. Baumann
193692,Fábio Espinho
193688,N. Backman
193686,V. Regini
193683,X. Chavalerin
193679,M. Correia
193651,G. Gillespie
193645,D. Gavazzi
193638,G. Misuraca
193632,A. Novikovas
193631,C. Groß
193613,J. Hanson
193608,O. Clarke
193602,M. Coronel
193601,G. Pezzella
193594,S. Jakobsen
193584,G. Burgstaller
193581,P. Škuletić
193578,T. Deric
193574,P. Branduani
193569,T. Lees
193565,W. Cuero
193564,M. Álvarez
193561,K. Leerdam
193557,F. Nouble
193554,D. Sakho
193552,B. McKay
193550,B. Kayal
193549,S. Hutchinson
193537,A. Fink
193532,G. Medel
193528,I. Sylla
193525,Mário Fernandes
193524,G. Ingrosso
193512,M. Heča
193510,D. Novaretti
193505,I. Martić
193504,S. Caulker
193495,André Santos
193482,Zequinha
193475,P. Souaré
193474,I. Gueye
193473,L. Öhman
193470,A. Souquet
193469,Víctor Ruiz
193468,L. Benito
193461,Fredy
193443,T. Coremans
193440,N. Viergever
193429,Douglas
193427,F. Berenguer
193426,M. Beister
193425,H. Behrens
193422,T. Børven
193420,M. Schmiedebach
193414,N. Colazo
193411,K. Fickentscher
193408,H. Seferović
193376,L. Nomenjanahary
193361,R. Soriano
193359,R. Romo
193358,Romário
193357,L. Hodson
193352,R. Rodríguez
193348,X. Shaqiri
193345,M. Aratore
193344,P. Schürpf
193338,M. Destro
193337,J. Obi
193336,V. Belec
193333,N. Brighenti
193331,K. Darlow
193314,Aitor
193312,S. Mielitz
193311,P. Bargfrede
193310,D. Schmidt
193304,L. Burliga
193303,A. Richards
193302,F. Kurto
193301,A. Lacazette
193290,M. Braithwaite
193283,T. Delaney
193278,C. Mavinga
193277,J. Siebenhandl
193276,P. Klingmann
193272,S. Şahin-Radlinger
193268,A. Gerbo
193267,F. Pisacane
193264,P. Farkas
193260,M. Pink
193254,C. Trimmel
193252,T. Schrammel
193251,C. Schösswendter
193250,M. Leovac
193247,H. Lindner
193244,B. Shuttleworth
193240,K. Conrad
193235,J. Kotzke
193226,B. Jeannot
193222,F. Giefer
193211,A. Ignjovski
193206,O. Lee
193201,O. Bayram
193198,N. Gudelj
193187,K. Bennett
193186,N. Etheridge
193185,S. Malone
193182,W. Foderingham
193173,M. Lund
193171,Jaume Costa
193169,C. Santos
193166,L. Madrigal
193165,J. Corona
193164,E. Fernández
193158,D. Pröpper
193152,Herrerín
193148,V. Le Goff
193147,A. Gonçalves
193143,Roderick Miranda
193141,I. Pillud
193133,J. Larsen
193130,A. Schürrle
193124,T. Konrad
193123,A. Taylor
193116,M. Gonalons
193111,R. Lange
193105,A. Areola
193103,P. Schönfeld
193098,C. Clemens
193097,S. Salger
193092,M. Rojas
193091,B. Nuytinck
193087,P. Tomasik
193083,R. Draper
193082,J. Cuadrado
193081,M. Saunier
193080,De Gea
193077,D. Falcinelli
193073,L. Legge
193062,M. Zeegelaar
193061,R. Pereyra
193059,H. Mulder
193057,C. Benschop
193041,K. Navas
193029,A. Ajdarević
193023,A. Blackman
193013,J. Shea
193011,S. Cook
192999,J. Aymes
192997,L. Poujol
192991,C. Tosun
192985,K. De Bruyne
192984,K. Casteels
192970,D. Mayor
192962,G. Kuświk
192955,M. Klich
192938,Y. Ngbakoto
192930,A. Pulido
192922,O. Jiménez
192912,G. Merebashvili
192906,L. Rodríguez
192904,G. Kashia
192883,H. Mkhitaryan
192853,M. Carretta
192841,E. Giaccherini
192840,M. Đurić
192838,E. Schelotto
192824,W. Mesloub
192816,L. Cabrera
192792,P. Kovář
192789,Mario Gaspar
192778,I. Mboyo
192774,K. Manolas
192766,Marc Muniesa
192738,M. Sans
192732,E. Prib
192725,M. Le Marchand
192722,R. Hamouma
192715,Juanpe
192708,Carlos Eduardo
192707,Jordi Figueras
192695,N. Thompson
192688,A. Papazoglou
192679,Escudero
192678,Kike García
192671,M. Rondón
192667,A. Nyom
192665,A. Luthe
192663,F. Klos
192660,S. Polter
192658,S. Jung
192651,O. Malik
192647,G. Charbonnier
192643,K. Kratz
192641,K. Vogt
192638,Marcos Alonso
192636,David Simão
192634,Marc Mateu
192629,Iago Aspas
192624,S. Ferguson
192622,S. Duffy
192620,H. Badstuber
192617,T. Perthel
192613,C. Pantilimon
192612,M. Jajalo
192608,M. Barthelmé
192598,Elkeson
192596,Héctor Rodas
192594,G. Kagelmacher
192593,D. Subašić
192587,A. Ioniță
192585,E. Cebotaru
192582,C. Shields
192575,E. Badu
192572,S. Neville
192567,M. Zimmermann
192566,M. Schwenk
192565,Y. Mallı
192563,B. Leno
192561,L. Thy
192560,R. Yabo
192559,G. Nauber
192557,M. Plattenhardt
192554,M. Abubakari
192546,E. Stevens
192540,M. Duffy
192537,M. Lestienne
192528,Steven Vitória
192505,R. Lukaku
192500,E. Barli
192496,P. Downing
192495,R. Sawyers
192492,F. Orellana
192490,Juan Villar
192481,D. Rowe
192479,B. Reeves
192476,Fontàs
192473,L. Novak
192471,A. Matuszczyk
192466,M. Marrone
192450,A. Cook
192449,M. Stiepermann
192448,M. ter Stegen
192445,D. Ginczek
192439,M. Davidson
192431,Mario Ortíz
192427,Júnior Caiçara
192397,Rafael
192387,C. Immobile
192373,M. Caraglio
192371,F. Rinaudo
192370,M. Formica
192366,N. Otamendi
192365,S. Bidaoui
192363,M. Fenger
192362,L. Narsingh
192358,S. Padt
192350,J. Aquino
192349,Renatinho
192346,A. Taugourdeau
192342,E. Cardona
192333,L. Sané
192329,N. Obiora
192328,P. Huspek
192321,C. Buchtmann
192320,G. Gardner
192319,L. Garbutt
192318,M. Götze
192317,J. Steer
192316,G. Kongshavn
192310,Lionn
192297,G. Arlauskis
192285,J. Chibuike
192283,V. Lundberg
192270,Johnathan
192261,A. Wede
192259,Magno
192250,M. Jurman
192242,P. Lasne
192241,R. Grant
192237,Y. Pehlivan
192231,J. Edwards
192227,S. Mustafi
192205,R. Krhin
192201,P. Abrahamsson
192170,D. Chatto
192169,E. Friberg
192165,Paulinho
192154,J. Payne
192146,V. Ignatiev
192129,K. Nordfeldt
192128,M. Albornoz
192126,N. Bahoui
192125,T. Björkström
192123,C. Wood
192122,Bóveda
192120,Geng Xiaofeng
192119,T. Courtois
192114,A. Briseño
192110,C. Fierro
192102,N. Hult
192091,Welinton
192087,G. Schennikov
192074,Cristóbal
192071,M. D'Alessandro
192067,Júnior Dutra
192063,Ricardinho
192045,L. Rodríguez
192043,A. Zamora
192041,N. Araújo
192026,Souza
192020,C. Orrantía
192012,D. Reyes
192009,J. Rodríguez
192008,Zhang Chi
192001,C. Guzmán
191990,H. Milić
191980,Yun Suk Young
191944,Kim Sung Joon
191924,Lee Bum Young
191910,Kim Shin Wook
191861,Dong Xuesheng
191856,H. Barcos
191848,W. Abdullah
191843,A. Al Khaibari
191842,H. Muath
191814,Lee Jae Sung
191804,H. Tanaka
191800,T. Taguchi
191783,V. Berisha
191740,Ander Herrera
191730,S. Rafn
191688,Botía
191687,Maicon
191684,Jung San
191677,Ahn Seong Nam
191673,Kwon Soon Hyung
191669,Jeong Hyuk
191657,Lim Sang Hyub
191655,Kim Seung Gyu
191648,M. Yoshida
191628,L. Chichizola
191627,M. Rits
191572,Zheng Zheng
191569,Gao Di
191566,Park Joo Ho
191565,Y. Ōsako
191563,T. Miyazaki
191559,S. Kawamata
191556,Y. Endo
191547,S. Koroki
191541,A. Uchida
191532,Yu Yang
191528,Hou Sen
191488,L. Orbán
191443,F. Mancinelli
191437,A. Al Mazaidi
191432,A. Falatah
191431,Bruno Teles
191390,F. N'Sakala
191388,T. Usami
191378,S. Kurata
191336,S. Ando
191333,K. Noborizato
191269,S. Al Faraj
191260,A. Al Zori
191252,M. Gaus
191222,Unai Medina
191218,D. Jaković
191210,S. Corchia
191209,J. Isijara
191202,N. Matić
191198,I. Obradović
191192,D. Petrucci
191182,F. Liverstam
191180,J. Pastore
191173,A. Bedoya
191154,T. Sana
191153,R. Sandberg
191151,S. Sow
191135,L. Júnior
191111,E. Salomonsson
191108,S. McConville
191105,R. Lundström
191096,K. Hyland
191093,R. Pillot
191089,C. Wickham
191083,P. Mortensen
191079,H. Dean
191076,J. Guðmundsson
191068,G. Zigoni
191066,F. Kroos
191058,Camora
191055,Dídac Vilà
191053,T. Rincón
191050,F. Affolter
191043,Alex Sandro
191032,G. Töre
191011,L. Sepe
191005,A. Elmohamady
190995,B. Inman
190983,R. Kiernan
190982,Alberto Perea
190981,M. Bakenga
190979,E. Hussain
190972,E. Salvio
190971,O. Alonso
190962,T. Aldred
190959,A. Kulušić
190947,D. Jensen
190942,K. Hansen
190941,L. Hrádecký
190937,Q. Amarikwa
190931,E. Zukanović
190915,K. Wilczek
190907,Rhayner
190885,A. Smith
190883,A. DeLaGarza
190875,J. Kucka
190871,Neymar Jr
190870,J. Boye
190868,K. Théophile-Catherine
190854,P. Pekarík
190852,C. McManaman
190826,M. Hornschuh
190824,O. Elabdellaoui
190822,E. Johansen
190815,D. Blind
190813,S. El Shaarawy
190807,Yazalde
190799,C. Borges
190793,H. Vučkić
190792,P. Mandanda
190790,E. Castro
190783,M. Holgersson
190782,Sandro
190780,S. Johnson
190778,J. Zoet
190772,M. Besler
190765,P. Groß
190761,T. Arslan
190752,J. Kirchhoff
190748,Y. Öztekin
190747,Ortuño
190745,M. Silvestri
190738,H. Nielsen
190734,G. Makaridze
190724,M. Pourié
190717,M. Antonio
190682,Y. Kasim
190674,B. André
190671,M. Frantz
190670,D. Maroh
190669,O. Jansson
190667,M. Terrazzino
190666,M. Gulde
190665,J. Obika
190664,J. Schieber
190659,H. Bazile
190653,I. Brizuela
190640,V. Pálsson
190637,I. Armaş
190636,A. Ríos
190635,M. N'Diaye
190634,G. Sauro
190633,H. Dalsgaard
190629,D. Villalva
190620,D. Andrew
190607,D. Quintero
190602,R. Brosco
190593,D. Aleksić
190592,M. Sollbauer
190589,S. Hierländer
190588,R. Wallace
190584,Illarramendi
190583,M. Smith
190577,S. Blanco
190576,M. Caruzzo
190575,F. Zuculini
190572,L. De Bock
190569,S. Frei
190560,O. Gonzalez
190558,I. Opara
190557,G. Zusi
190556,D. Powell
190555,Mossa
190552,C. Pontius
190549,M. Henriksen
190547,K. Glik
190545,C. Dorda
190544,A. Ljajić
190542,Pedro Sánchez
190536,O. Martínez
190535,Míchel
190531,E. Mangala
190530,T. Fontaine
190528,J. Gol
190520,T. Jantschke
190518,F. Kastrati
190516,Y. El Ghanassy
190508,D. Hofbauer
190507,Etxeita
190504,H. Akpan
190502,G. Sertic
190501,N. Krstičić
190499,K. Laribi
190497,D. Hoesen
190494,D. Opare
190492,J. Labadie
190491,R. Gabrielsen
190490,M. Bolly
190489,D. Gustafsson
190486,J. Tsoumou
190483,Douglas Costa
190481,M. Solheim
190471,B. Parker
190467,D. de Buen
190461,B. Sigurðarson
190460,C. Eriksen
190459,A. Hansen
190457,K. Tokstad
190456,N. Clyne
190454,S. Ringstad
190438,F. Berge
190435,Tomeu Nadal
190432,Oier
190430,J. Bennett
190425,M. Abdellaoue
190424,E. Adu
190416,D. Le Tallec
190408,M. Reginiussen
190362,T. Pukki
190356,Guedes
190332,N. Gorobsov
190324,C. Kabasele
190311,L. Taylor
190286,Canales
190276,S. Sunzu
190264,Iago Falqué
190247,J. Brayford
190245,M. Varvodić
190243,M. Hitz
190240,S. Bennett
190239,J. Bowery
190235,J. Clarke
190223,Balenziaga
190201,M. Minesso
190199,Óscar Sielva
190196,Z. Touré
190195,M. Samassa
190193,A. Tetteh
190180,R. McGowan
190179,D. Cornell
190176,Marc Pedraza
190169,D. Telgenkamp
190160,R. Austin
190156,Rubén Pérez
190149,De Marcos
190143,Cote
190140,A. White
190139,Adaílton
190122,P. Coutts
190120,K. Johnsson
190113,M. Günok
190094,Javi Castellano
190093,Dani Castellano
190084,P. Tachtsidis
190079,M. Janota
190076,R. Gucher
190060,N. Toko
190059,S. Zuber
190058,D. Sorgić
190056,L. Kontogiannis
190034,T. Kolodziejczak
190033,D. Webster
190031,D. Massey
190021,Hugo Fraile
190015,O. Cissokho
190014,Y. Salibur
189963,W. Bony
189962,W. Moke
189961,V. Kadlec
189955,O. Söderberg
189952,K. Çelikay
189949,Jael
189946,V. Manceau
189945,Y. Ravet
189944,L. Gassama
189938,M. van der Werff
